Battery Capacity (kWh),Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),Charging Cost (USD),State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Vehicle Model_BMW i3,Vehicle Model_Chevy Bolt,Vehicle Model_Hyundai Kona,Vehicle Model_Nissan Leaf,Vehicle Model_Tesla Model 3,Charging Station Location_Chicago,Charging Station Location_Houston,Charging Station Location_Los Angeles,Charging Station Location_New York,Charging Station Location_San Francisco,Time of Day_Afternoon,Time of Day_Evening,Time of Day_Morning,Time of Day_Night,Day of Week_Friday,Day of Week_Monday,Day of Week_Saturday,Day of Week_Sunday,Day of Week_Thursday,Day of Week_Tuesday,Day of Week_Wednesday,Charger Type_DC Fast Charger,Charger Type_Level 1,Charger Type_Level 2,User Type_Casual Driver,User Type_Commuter,User Type_Long-Distance Traveler
62.0,2024-02-09,2024-02-09,56.07,3.59,47.96,37.31,38.27,40.63,219.24,-5.19,4.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
62.0,2024-02-09,2024-02-09,78.24,3.82,16.39,17.73,75.68,85.29,46.84,37.88,6.0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
50.0,2024-02-09,2024-02-09,17.47,0.83,25.79,13.85,64.0,93.61,167.69,9.46,5.0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
75.0,2024-02-09,2024-02-09,26.22,1.11,29.54,33.15,45.55,63.63,30.16,35.51,0.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
50.0,2024-02-09,2024-02-09,70.1,3.62,11.68,15.92,55.57,60.12,165.14,-5.45,4.79,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
100.0,2024-02-09,2024-02-09,55.41,3.84,29.6,33.46,16.38,86.68,125.62,5.18,7.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False
62.0,2024-02-09,2024-02-09,33.47,3.3,43.48,33.64,76.46,81.41,27.77,8.66,6.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
50.0,2024-02-09,2024-02-09,53.58,0.83,27.33,37.02,18.33,83.75,273.12,5.57,0.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
94.36,2024-02-09,2024-02-09,11.29,2.39,6.34,16.39,81.48,83.17,184.15,23.16,4.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
85.0,2024-02-09,2024-02-09,6.27,1.08,14.86,11.24,12.44,64.04,195.2,2.88,2.65,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
75.0,2024-02-09,2024-02-09,42.95,1.61,9.87,16.53,61.35,77.19,40.74,3.73,2.0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
75.0,2024-02-09,2024-02-09,43.24,3.2,13.11,26.87,27.78,52.5,187.43,20.0,7.0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
136.41540803505134,2024-02-09,2024-02-09,12.44,2.92,41.67,18.8,35.47,85.9,168.22,-9.11,5.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
100.0,2024-02-09,2024-02-09,29.18,3.1,5.37,31.67,59.86,58.87,247.43,9.02,3.22,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
100.0,2024-02-09,2024-02-10,74.18,1.07,19.44,22.26,76.2,93.65,119.34,26.65,6.38,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False
100.0,2024-02-09,2024-02-10,72.09,2.5,7.49,20.29,22.9,94.21,87.68,3.93,4.0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True
75.0,2024-02-10,2024-02-10,25.33,1.74,29.15,16.59,17.4,70.37,32.91,6.32,3.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False
85.0,2024-02-10,2024-02-10,58.51,1.61,19.9,30.09,74.91,80.23,111.46,21.78,4.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
85.0,2024-02-10,2024-02-10,76.58,1.81,28.36,9.01,68.53,65.88,196.8,28.21,2.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False
75.0,2024-02-10,2024-02-10,32.02,1.29,37.87,22.47,70.43,87.67,105.96,-2.48,5.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
100.0,2024-02-10,2024-02-10,63.43,2.75,18.59,19.85,81.92,90.06,152.26,-0.7,6.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
78.21,2024-02-10,2024-02-10,8.26,0.93,39.04,14.44,65.25,98.51,152.26,-3.2,4.0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
62.0,2024-02-10,2024-02-10,65.03,2.24,38.78,22.16,61.33,66.03,185.22,-4.85,3.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False
85.0,2024-02-10,2024-02-10,39.19,2.73,19.26,27.63,16.99,86.18,85.43,32.83,5.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
100.0,2024-02-10,2024-02-10,79.36,3.37,12.8,17.5,28.93,89.16,222.16,24.91,7.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
62.0,2024-02-10,2024-02-10,76.66,4.19,14.23,37.13,35.73,84.33,284.29,26.6,0.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
50.0,2024-02-10,2024-02-10,54.32,3.68,34.09,34.42,11.57,82.6,119.02,-4.2,5.0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
50.0,2024-02-10,2024-02-10,31.55,3.33,38.11,36.81,78.98,89.78,152.26,46.8,3.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
50.0,2024-02-10,2024-02-10,45.81,3.44,17.35,7.4,68.43,86.8,235.84,28.43,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
100.0,2024-02-10,2024-02-10,60.39,3.46,8.66,25.99,64.08,83.38,225.16,22.61,6.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False
100.0,2024-02-10,2024-02-10,32.6,2.39,41.22,38.59,59.29,75.73,240.31,37.07,6.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True
100.0,2024-02-10,2024-02-10,0.05,2.04,5.44,29.97,60.18,84.3,272.92,-0.14,4.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
101.88,2024-02-10,2024-02-10,53.4,3.24,40.58,21.94,33.83,95.04,145.85,27.9,4.19,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
62.0,2024-02-10,2024-02-10,73.45,3.64,15.42,14.89,17.43,87.44,183.99,37.31,4.0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
62.0,2024-02-10,2024-02-10,75.52,3.33,24.89,10.1,82.54,70.7,125.54,0.58,2.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
75.0,2024-02-10,2024-02-10,42.69,2.55,47.55,30.98,11.93,96.69,293.29,-7.79,2.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
50.0,2024-02-10,2024-02-10,65.04,3.46,25.89,6.82,20.32,72.49,229.85,20.23,7.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False
85.0,2024-02-10,2024-02-11,63.99,3.27,42.39,34.01,38.33,77.07,191.77,21.3,6.0,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
104.0,2024-02-10,2024-02-11,65.93,3.3,38.54,11.9,19.68,54.41,38.46,-9.6,7.0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
75.0,2024-02-10,2024-02-11,26.76,0.17,6.24,9.58,66.79,91.05,77.15,23.12,2.0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
62.0,2024-02-11,2024-02-11,8.82,3.39,25.6,22.21,48.19,50.22,78.6,7.67,2.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
100.0,2024-02-11,2024-02-11,73.78,3.81,46.81,13.47,87.32,50.13,16.73,36.67,6.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True
62.0,2024-02-11,2024-02-11,26.51,3.15,28.53,10.13,65.58,76.29,292.32,14.42,0.0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
100.0,2024-02-11,2024-02-11,77.64,3.58,8.13,33.52,23.24,94.69,67.03,-3.39,7.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
100.0,2024-02-11,2024-02-11,78.13,3.37,3.98,9.49,57.11,66.24,115.0,13.3,10.542355329753589,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
91.92,2024-02-11,2024-02-11,5.6,3.25,16.32,30.15,43.65,58.45,54.32,-0.75,3.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
85.0,2024-02-11,2024-02-11,20.09,1.15,46.35,22.7,18.7,97.36,68.59,28.7,3.0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
100.0,2024-02-11,2024-02-11,40.28,1.22,3.83,20.63,89.21,82.22,23.23,22.79,7.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
75.0,2024-02-11,2024-02-11,53.96,3.74,17.87,14.89,89.98,95.04,17.09,6.8,2.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True
62.0,2024-02-11,2024-02-11,60.61,3.07,20.92,12.51,54.47,78.51,103.51,32.52,4.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
75.0,2024-02-11,2024-02-11,63.31,3.8,6.45,25.09,85.0,59.29,170.15,27.58,5.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
75.0,2024-02-11,2024-02-11,38.61,0.87,33.68,33.72,33.75,70.86,223.3,-2.78,5.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
62.0,2024-02-11,2024-02-11,65.61,3.94,7.33,21.66,17.41,91.3,81.05,1.85,5.0,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
85.0,2024-02-11,2024-02-11,46.62,1.56,7.39,16.71,70.09,59.04,210.75,-0.46,5.0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
136.41540803505134,2024-02-11,2024-02-11,49.36,1.23,2.25,25.57,33.05,53.87,60.01,-6.55,1.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
100.0,2024-02-11,2024-02-11,24.87,0.93,11.44,19.97,33.95,58.14,60.81,7.88,7.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
62.0,2024-02-11,2024-02-11,54.36,1.93,36.36,26.48,46.39,77.34,294.48,31.48,7.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False
50.0,2024-02-11,2024-02-11,6.44,2.63,14.99,8.86,81.6,84.93,11.74,-4.28,7.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
75.0,2024-02-11,2024-02-11,28.22,2.41,23.69,26.55,18.52,86.58,293.58,28.84,1.04,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
75.0,2024-02-11,2024-02-11,42.29,2.71,19.17,12.96,89.04,98.83,52.38,37.9,5.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
85.0,2024-02-11,2024-02-11,76.17,1.51,28.59,17.68,56.07,93.04,369.85,18.05,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
75.0,2024-02-11,2024-02-11,35.0,0.79,20.39,8.16,68.92,67.95,283.05,36.24,3.3,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
75.0,2024-02-11,2024-02-12,26.51,2.19,25.6,24.69,69.67,79.5,14.45,3.48,2.0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
50.0,2024-02-11,2024-02-11,34.96,1.68,12.03,9.96,65.09,78.38,262.09,4.95,1.06,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False
50.0,2024-02-12,2024-02-12,62.05,0.92,18.56,37.55,88.39,77.93,43.03,-0.97,5.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
50.0,2024-02-12,2024-02-12,69.87,2.01,16.51,6.59,40.28,72.01,245.08,2.77,4.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False
100.0,2024-02-12,2024-02-12,10.43,3.31,31.39,38.61,47.66,72.19,227.14,5.44,7.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
50.0,2024-02-12,2024-02-12,46.54,3.43,7.2,34.71,78.59,82.78,150.65,29.37,3.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False
50.0,2024-02-12,2024-02-12,53.21,3.95,47.63,33.42,82.9,91.6,146.68,11.39,2.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
62.0,2024-02-12,2024-02-12,42.69,1.09,43.49,21.47,30.43,87.88,271.75,-9.55,4.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
50.0,2024-02-12,2024-02-12,26.97,2.74,15.82,28.82,71.88,94.01,114.82,39.77,6.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
62.0,2024-02-12,2024-02-12,68.52,2.36,48.59,33.0,68.46,92.97,77.71,-2.27,2.0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
100.0,2024-02-12,2024-02-12,71.71,5.44,38.8,37.1,12.22,77.41,181.09,2.62,7.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
50.0,2024-02-12,2024-02-12,79.25,1.77,33.01,13.89,51.38,73.61,252.84,12.54,0.81,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False
136.41540803505134,2024-02-12,2024-02-12,34.15,3.98,48.77,13.08,33.91,92.75,257.46,19.73,5.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
86.09,2024-02-12,2024-02-12,66.71,2.83,25.29,9.16,44.01,99.69,142.08,31.49,6.0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
62.0,2024-02-12,2024-02-12,30.77,3.1,49.75,13.85,2.48,83.48,234.75,12.81,1.0,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
50.0,2024-02-12,2024-02-12,24.16,2.3,4.78,13.9,47.69,75.97,289.85,23.4,0.0,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
62.0,2024-02-12,2024-02-12,10.35,3.32,9.39,39.78,42.66,79.51,40.14,37.46,7.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
62.0,2024-02-12,2024-02-12,26.3,3.58,49.89,9.56,52.3,71.44,97.82,31.42,3.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
85.0,2024-02-12,2024-02-12,26.73,0.67,12.95,26.76,83.74,88.15,131.4,-4.6,1.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
50.0,2024-02-12,2024-02-12,48.61,3.69,22.07,31.5,82.44,23.89999185236553,50.13,11.91,0.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
85.0,2024-02-12,2024-02-12,1.33,1.34,23.29,11.81,86.16,89.97,324.52,-3.94,0.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
85.0,2024-02-12,2024-02-12,44.02,1.32,38.11,32.94,73.35,78.16,78.12,5.88,5.0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
85.0,2024-02-12,2024-02-12,18.43,1.62,22.32,10.41,53.52,95.65,104.38,30.52,2.0,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
62.0,2024-02-12,2024-02-13,37.7,2.73,34.72,24.67,46.56,52.46,274.46,6.67,5.0,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
100.0,2024-02-12,2024-02-12,56.2,0.18,40.72,19.62,56.03,65.41,39.68,34.06,1.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False
85.0,2024-02-12,2024-02-13,73.28,1.49,23.32,23.61,78.6,23.89999185236553,152.26,31.15,7.0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
100.0,2024-02-13,2024-02-13,76.89,5.45254316916102,10.45,39.79,7.17,101.84,226.39,32.88,2.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False
75.0,2024-02-13,2024-02-13,23.93,1.63,42.93,21.83,69.67,52.64,219.75,38.26,1.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
50.0,2024-02-13,2024-02-13,50.49,0.72,42.79,15.84,65.94,62.64,221.59,29.6,0.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
60.66,2024-02-13,2024-02-13,66.09,1.27,37.6,14.81,42.3,70.73,167.66,9.95,1.72,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
62.0,2024-02-13,2024-02-13,6.92,5.45254316916102,49.06,9.21,24.67,70.79,196.35,26.2,1.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
100.0,2024-02-13,2024-02-13,42.69,1.58,46.92,23.95,65.79,63.29,161.64,0.97,3.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False
85.0,2024-02-13,2024-02-13,61.04,1.99,41.55,35.55,33.07,56.8,95.53,27.06,5.0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
85.0,2024-02-13,2024-02-13,64.23,2.13,18.16,14.83,83.32,83.8,171.22,14.39,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True
50.0,2024-02-13,2024-02-13,44.89,2.04,28.98,7.09,81.96,70.54,184.69,22.75,7.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
100.0,2024-02-13,2024-02-13,58.94,3.21,43.7,37.33,82.36,92.04,81.18,19.46,6.0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
109.8,2024-02-13,2024-02-13,10.04,1.3,25.6,26.59,35.98,70.68,81.82,35.15,2.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
100.0,2024-02-13,2024-02-13,17.53,3.72,7.64,26.12,89.91,73.01,89.8,-4.38,4.0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
85.0,2024-02-13,2024-02-13,29.76,2.16,29.39,20.07,10.81,36.55,51.2,-1.35,1.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
75.0,2024-02-13,2024-02-13,69.6,2.34,14.86,38.13,60.64,73.01,288.98,59.75717528575633,6.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
75.0,2024-02-13,2024-02-13,49.93,1.11,37.93,28.29,121.35235113862505,52.83,56.71,27.01,2.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
75.0,2024-02-13,2024-02-13,14.49,3.89,41.38,16.38,42.79,51.76,97.06,25.0,3.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
85.0,2024-02-13,2024-02-13,38.41,2.5,22.12,19.83,10.82,56.54,152.26,-3.61,2.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False
100.0,2024-02-13,2024-02-13,8.23,0.9,43.81,8.68,23.36,97.66,298.72,38.57,3.0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False
75.0,2024-02-13,2024-02-13,34.86,3.47,4.94,24.3,47.98,70.0,155.73,35.4,3.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
62.0,2024-02-13,2024-02-13,57.93,1.72,25.6,31.54,67.65,78.31,59.43,34.66,5.0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
50.0,2024-02-13,2024-02-13,49.41,2.88,34.01,38.92,75.99,84.94,274.98,-7.57,5.0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
50.0,2024-02-13,2024-02-14,9.98,1.85,33.33,21.1,35.85,67.58,30.43,37.81,5.0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
62.0,2024-02-13,2024-02-14,29.05,2.95,15.96,7.68,25.85,90.97,195.62,-1.97,4.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
75.0,2024-02-13,2024-02-14,42.09,1.0,6.31,3.67,51.68,95.81,103.28,30.72,0.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
75.0,2024-02-14,2024-02-14,45.77,0.96,17.4,14.02,30.74,81.85,152.26,1.26,4.0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
75.0,2024-02-14,2024-02-14,53.71,0.89,18.62,29.03,49.92,56.18,36.42,23.76,4.0,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
55.82,2024-02-14,2024-02-14,66.41,3.03,39.86,35.47,15.56,78.85,61.61,33.79,0.0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
85.0,2024-02-14,2024-02-14,11.46,3.51,18.91,27.03,89.11,51.82,99.81,15.44,2.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
100.0,2024-02-14,2024-02-14,75.57,2.57,21.51,5.99,32.75,57.68,281.31,13.41,4.0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
50.0,2024-02-14,2024-02-14,44.36,2.87,3.92,6.98,72.82,64.6,63.03,39.94,7.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
62.0,2024-02-14,2024-02-14,28.25,0.91,30.0,12.17,77.23,82.61,151.41,1.94,4.02,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
100.0,2024-02-14,2024-02-14,39.49,0.86,16.37,27.77,26.69,90.02,250.81,35.75,7.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
75.0,2024-02-14,2024-02-14,25.37,0.56,37.58,7.14,22.47,72.92,152.26,24.91,6.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False
62.0,2024-02-14,2024-02-14,69.21,2.29,28.76,5.55,27.77,55.46,66.2,11.89,5.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
45.82,2024-02-14,2024-02-14,34.6,2.52,5.58,29.24,21.24,73.44,155.18,5.1,6.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
62.0,2024-02-14,2024-02-14,40.79,3.43,11.03,22.86,68.76,55.15,159.62,-0.66,3.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
